DATE (MM/DD/YYYY);HOUR-MST;Avg Global Radiation [W/m^2];Avg Zenith Angle [degrees];Avg Azimuth Angle [degrees];Avg Tower Dry Bulb Temp [deg C];Avg Deck Dry Bulb Temp [deg C];Avg Tower Wet Bulb Temp [deg C];Avg Tower Dew Point Temp [deg C];Avg Tower RH [%];Avg Deck RH [%];Avg Total Cloud Cover [%];Avg Opaque Cloud Cover [%];Avg Avg Wind Speed @ 6ft [m/s];Avg Avg Wind Speed @ 33ft [m/s];Avg Peak Wind Speed @ 6ft [m/s];Avg Peak Wind Speed @ 33ft [m/s];Avg Precipitation [mm];Avg Albedo (CM3);Avg Temp [deg C]
6/28/2023;6;998.695;812.640;667.845;159.422;159.793;111.273;78.245;585.402;596.573;255.833;126.333;16.269;27.946;21.250;32.814;0.0000;0.2453;251.812
6/28/2023;7;2.921.433;704.254;754.957;178.537;181.058;123.991;88.839;557.345;554.988;235.667;123.500;0.7326;18.147;12.083;23.359;0.0000;0.2327;250.922
6/28/2023;8;4.957.100;591.138;841.918;201.972;211.247;150.564;122.654;603.243;564.005;235.167;129.167;0.5229;14.948;10.642;21.878;0.0000;0.2011;254.268
6/28/2023;9;6.790.767;476.193;937.076;209.382;212.748;153.968;124.281;582.675;561.102;208.833;110.000;0.9615;16.879;16.833;24.260;0.0000;0.1854;254.312
6/28/2023;10;8.315.183;362.867;1.055.861;223.077;226.150;160.555;128.216;549.800;527.363;173.559;71.695;10.711;18.352;19.183;26.574;0.0000;0.1678;254.423
6/28/2023;11;9.380.000;258.200;1.234.177;234.815;240.058;168.004;134.642;533.947;502.117;115.273;42.545;16.749;31.208;26.667;40.985;0.0000;0.1568;254.448
6/28/2023;12;10.042.433;182.514;1.550.492;245.993;245.728;172.623;136.772;506.478;489.518;427.667;252.500;17.017;35.058;27.125;45.874;0.0000;0.1501;254.623
6/28/2023;13;9.503.833;177.443;1.999.868;254.465;255.325;172.799;132.435;468.030;448.765;734.333;554.833;22.029;33.239;31.625;44.523;0.0000;0.1522;254.673
6/28/2023;14;7.570.233;247.150;2.337.494;262.403;274.170;171.670;125.819;428.210;385.835;873.000;758.000;17.287;27.627;26.542;38.090;0.0000;0.1619;254.753
6/28/2023;15;7.501.300;349.908;2.527.115;270.020;270.170;178.816;134.806;433.688;420.265;720.667;498.667;15.629;33.163;25.375;43.365;0.0000;0.1673;254.827
6/28/2023;16;6.704.467;462.723;2.650.396;270.958;269.095;176.111;129.411;416.365;423.323;595.263;330.526;16.006;42.930;26.833;52.436;0.0000;0.1820;254.543
6/28/2023;17;4.253.383;577.709;2.747.302;267.305;267.877;170.549;121.088;402.718;407.943;628.167;410.833;14.163;39.314;24.167;47.611;0.0000;0.1932;254.395
6/28/2023;18;1.712.817;691.215;2.834.705;257.563;257.053;168.928;123.652;434.243;440.997;717.500;538.500;0.7446;29.954;14.700;35.195;0.0000;0.1671;254.317
6/28/2023;19;492.375;800.383;2.921.453;238.447;237.510;162.344;122.587;483.012;499.630;515.333;373.500;17.907;34.889;24.000;39.891;0.0000;0.1672;250.990
6/28/2023;20;64.900;902.608;3.013.579;227.270;225.668;157.484;120.291;508.643;526.022;41.333;33.667;20.926;41.581;27.292;46.582;0.0000;0.0231;250.748
6/28/2023;21;-0.1294;996.651;3.116.058;224.145;222.177;152.396;112.781;493.730;513.035;-10.000;-10.000;16.350;38.523;22.608;43.301;0.0000;0.0000;250.805
6/28/2023;22;-0.0132;1.074.577;3.232.982;214.623;212.918;149.642;113.442;525.562;544.457;-10.000;-10.000;20.684;49.081;29.917;56.683;0.0000;0.0000;251.063
6/28/2023;23;0.1649;1.132.291;3.366.366;187.150;187.407;144.501;120.820;653.467;665.937;-10.000;-10.000;24.648;70.401;40.167;86.472;0.0000;0.0000;251.613
6/29/2023;0;0.0343;1.164.078;3.513.888;179.407;181.717;139.880;117.498;671.538;674.668;-10.000;-10.000;0.9437;31.406;15.833;36.867;0.0000;0.0000;251.662
6/29/2023;1;-0.2312;1.165.967;307.572;168.068;172.713;134.032;114.175;705.293;694.993;-10.000;-10.000;11.297;28.948;18.467;35.838;0.0000;0.0000;251.755
6/29/2023;2;-0.1639;1.137.698;216.391;175.240;175.267;131.844;105.762;637.228;649.162;-10.000;-10.000;0.6153;27.575;13.150;34.423;0.0000;0.0000;251.615
6/29/2023;3;-0.0267;1.082.874;351.759;170.633;171.098;130.611;106.585;659.837;671.507;-10.000;-10.000;17.806;40.546;27.583;51.214;0.0000;0.0000;251.700
6/29/2023;4;-0.0602;1.007.117;470.677;165.318;165.925;132.084;112.499;709.608;720.208;-10.000;-10.000;0.6156;26.631;11.867;32.879;0.0000;0.0000;251.718
6/29/2023;5;14.998;914.777;574.760;160.807;162.678;133.364;117.461;754.903;754.973;-0.5500;-0.7167;0.5085;18.636;10.483;23.936;0.0000;0.0200;251.697
6/29/2023;6;203.619;813.313;667.940;160.695;162.325;135.895;121.667;776.498;774.117;865.500;776.000;0.0707;0.9628;0.3242;14.095;0.0000;0.1919;251.658
6/29/2023;7;865.243;704.928;755.106;166.718;167.162;139.245;123.820;757.935;761.652;979.667;966.167;0.3124;12.125;0.6500;15.836;0.0000;0.1803;251.402
6/29/2023;8;2.856.533;591.808;842.116;176.672;181.330;144.057;126.162;723.777;704.078;906.333;860.167;0.5267;10.773;10.175;17.635;0.0000;0.1854;250.900
6/29/2023;9;6.672.233;476.864;937.313;198.728;206.148;151.721;126.612;632.178;595.785;355.000;222.667;10.985;22.213;19.350;30.241;0.0000;0.1873;253.580
6/29/2023;10;8.405.967;363.547;1.056.101;216.365;228.037;160.811;132.319;588.267;537.077;265.167;135.833;17.752;30.996;28.275;43.108;0.0000;0.1727;254.382
6/29/2023;11;8.178.833;258.894;1.234.236;226.057;239.442;164.120;132.682;556.077;507.842;482.333;371.333;19.951;32.689;31.125;46.132;0.0000;0.1631;254.417
6/29/2023;12;9.731.717;183.158;1.549.681;244.970;261.602;167.999;128.981;484.880;428.645;393.500;217.500;15.103;24.287;25.792;35.066;0.0000;0.1501;254.802
6/29/2023;13;7.159.733;177.812;1.997.963;252.468;260.367;164.057;117.314;429.190;399.108;673.833;562.667;25.122;30.611;35.550;43.430;0.0000;0.1562;254.463
6/29/2023;14;4.682.903;247.233;2.335.814;251.095;250.662;166.965;123.627;454.278;448.408;864.500;789.667;24.974;50.326;38.625;64.274;0.0000;0.1627;253.643
6/29/2023;15;4.533.388;349.863;2.525.879;205.592;206.553;168.616;150.819;712.992;709.115;880.333;800.167;19.123;40.778;29.458;53.143;0.1185;0.1254;251.428
6/29/2023;16;2.956.407;462.636;2.649.421;184.383;188.362;145.694;124.207;681.537;665.003;957.500;907.500;25.286;40.901;36.883;56.426;0.0000;0.1668;251.602
6/29/2023;17;2.842.867;577.624;2.746.468;196.010;194.190;148.954;123.202;631.982;627.312;953.500;910.500;12.621;24.734;19.425;31.786;0.0042;0.1696;251.692
6/29/2023;18;650.958;691.156;2.833.946;189.927;189.033;140.402;111.569;607.925;626.387;934.000;821.833;0.9806;25.899;17.308;32.557;0.0127;0.1374;251.752
6/29/2023;19;336.038;800.371;2.920.729;186.415;185.928;139.179;111.441;620.702;618.532;881.833;718.333;0.3840;17.263;0.7425;21.945;0.0000;0.1398;251.608
6/29/2023;20;147.804;902.661;3.012.866;173.667;176.262;135.058;112.350;675.992;665.400;98.667;95.000;11.015;28.534;19.117;38.733;0.0000;0.0475;251.680
6/29/2023;21;0.0139;996.793;3.115.346;159.807;161.350;135.047;120.922;777.127;777.460;-10.000;-10.000;12.722;40.672;24.292;52.823;0.0000;0.0000;251.933
6/29/2023;22;-0.1535;1.074.826;3.232.276;162.070;161.955;135.071;119.479;758.787;770.183;-10.000;-10.000;0.6523;18.943;10.625;24.780;0.0000;0.0000;251.865
6/29/2023;23;0.3132;1.132.662;3.365.696;153.750;154.400;135.699;125.444;834.152;843.475;-10.000;-10.000;17.920;46.339;28.958;57.455;0.0677;0.0000;251.885
6/30/2023;0;0.1967;1.164.574;3.513.303;127.760;129.448;119.554;114.171;916.733;868.255;-10.000;-10.000;14.898;39.559;24.708;52.051;0.0042;0.0000;252.242
6/30/2023;1;-0.1199;1.166.569;307.125;124.613;125.823;112.084;103.865;872.730;844.933;-10.000;-10.000;0.8154;26.593;14.858;35.452;0.0000;0.0000;252.252
6/30/2023;2;-0.0832;1.138.374;216.105;123.987;123.720;116.870;112.262;925.917;875.950;-10.000;-10.000;0.1809;0.8095;0.5017;12.308;0.0000;0.0000;252.253
6/30/2023;3;-0.0961;1.083.590;351.624;125.048;123.833;119.094;115.337;938.383;879.150;-10.000;-10.000;0.4574;14.403;0.7108;18.597;0.0000;0.0000;252.225
6/30/2023;4;-0.1048;1.007.846;470.664;129.527;130.237;112.005;100.473;826.558;809.792;-10.000;-10.000;0.2613;14.857;0.6258;21.170;0.0000;0.0000;252.195
6/30/2023;5;40.703;915.480;574.840;128.718;131.122;107.689;93.545;791.705;778.765;-0.6500;-0.7667;0.4211;26.883;11.067;34.744;0.0000;0.0248;252.208
6/30/2023;6;720.305;814.023;668.092;126.885;128.720;106.318;92.312;795.017;786.880;365.833;187.833;0.6108;22.897;11.458;32.235;0.0000;0.1803;252.255
6/30/2023;7;2.632.900;705.634;755.320;138.908;139.378;120.100;108.383;819.065;803.555;647.500;395.167;0.8549;33.782;18.042;44.780;0.0000;0.1938;251.995
6/30/2023;8;4.395.450;592.508;842.385;162.793;171.282;125.174;101.769;673.397;633.178;829.833;742.000;11.509;21.095;19.608;30.436;0.0000;0.1834;250.978
6/30/2023;9;1.790.243;477.565;937.633;159.562;159.523;120.748;96.013;659.988;665.735;994.500;959.333;29.213;51.514;41.125;63.374;0.0254;0.1172;251.712
6/30/2023;10;907.688;364.261;1.056.441;145.245;146.113;99.530;65.575;588.980;576.703;995.333;943.833;26.219;53.260;39.583;70.065;0.0085;0.1413;252.463
6/30/2023;11;3.639.400;259.631;1.234.417;167.777;170.947;103.682;55.440;476.202;469.930;994.167;962.667;18.933;40.487;29.208;51.987;0.0000;0.1595;251.847
6/30/2023;12;7.856.833;183.862;1.548.974;190.565;188.700;132.143;95.360;544.082;553.905;885.500;737.333;26.943;65.327;42.375;80.294;0.0000;0.1491;250.947
6/30/2023;13;8.008.400;178.250;1.996.035;183.688;181.890;144.792;123.289;679.163;674.398;931.167;790.500;42.241;83.276;62.000;104.677;0.0000;0.1562;251.108
6/30/2023;14;3.769.915;247.374;2.334.044;168.222;168.142;140.682;125.459;770.227;763.108;942.500;843.000;31.973;51.449;44.042;65.435;0.0635;0.1179;251.390
6/30/2023;15;1.018.103;349.867;2.524.559;141.795;140.867;139.088;137.500;973.000;913.150;995.000;958.833;20.407;38.841;28.458;46.389;0.0000;0.1494;252.197
6/30/2023;16;4.372.282;462.596;2.648.375;166.425;168.587;139.187;123.804;762.372;756.478;950.500;817.667;13.119;28.913;21.400;37.189;0.0042;0.1692;251.688
6/30/2023;17;4.724.783;577.584;2.745.574;189.315;199.763;139.154;109.675;601.588;547.860;333.667;206.667;0.4370;12.486;0.9300;19.179;0.0000;0.1860;250.507
6/30/2023;18;1.648.417;691.144;2.833.133;176.532;181.382;129.098;99.760;609.645;589.550;652.000;530.167;0.8447;14.222;12.083;18.993;0.0000;0.1732;251.520
6/30/2023;19;1.004.790;800.409;2.919.958;179.017;181.198;126.435;93.155;573.268;569.553;699.333;470.000;0.2133;16.624;0.4775;20.656;0.0000;0.1356;251.505
6/30/2023;20;110.109;902.766;3.012.111;158.768;160.373;122.219;99.187;677.495;674.533;37.333;10.667;0.3438;13.069;0.5692;17.255;0.0000;0.0177;251.943
6/30/2023;21;-0.1826;996.993;3.114.598;155.023;154.868;121.496;100.389;699.727;707.605;-10.000;-10.000;0.5647;16.254;0.9583;20.082;0.0000;0.0000;251.950
6/30/2023;22;-0.0290;1.075.138;3.231.544;151.017;151.125;121.218;102.536;728.028;735.915;-10.000;-10.000;0.9424;20.184;12.892;23.229;0.0000;0.0000;251.952
6/30/2023;23;-0.0565;1.133.099;3.365.010;142.497;143.877;114.067;95.432;733.210;734.183;-10.000;-10.000;12.973;24.627;17.208;27.603;0.0000;0.0000;252.035
7/1/2023;0;-0.1400;1.165.137;3.512.719;137.557;138.625;104.817;81.867;691.047;695.112;-10.000;-10.000;18.576;33.648;24.625;38.797;0.0000;0.0000;252.152
7/1/2023;1;-0.1827;1.167.237;306.695;137.297;138.235;96.069;65.169;617.213;620.353;-10.000;-10.000;26.625;44.120;34.958;51.728;0.0000;0.0000;252.185
7/1/2023;2;-0.2240;1.139.111;215.852;139.628;140.478;91.969;54.737;565.447;570.508;-10.000;-10.000;31.006;54.943;40.667;63.887;0.0000;0.0000;252.217
7/1/2023;3;-0.2674;1.084.360;351.532;143.265;144.280;90.543;48.431;528.460;533.952;-10.000;-10.000;36.494;65.682;48.667;76.565;0.0000;0.0000;252.203
7/1/2023;4;-0.1513;1.008.623;470.701;142.585;143.882;88.448;44.435;516.143;520.465;-10.000;-10.000;36.374;65.534;48.792;76.311;0.0000;0.0000;252.193
7/1/2023;5;72.905;916.308;574.974;143.583;144.598;86.186;38.541;492.060;497.603;-10.000;-10.000;34.998;62.710;46.625;72.058;0.0000;0.0818;252.193
7/1/2023;6;1.155.047;814.768;668.303;147.933;150.122;88.924;40.535;485.183;487.987;63.000;36.667;26.709;51.699;35.458;58.548;0.0000;0.3228;252.125
7/1/2023;7;3.045.983;706.372;755.596;163.853;166.367;99.812;50.172;468.933;469.827;101.167;56.500;19.266;34.966;26.292;41.306;0.0000;0.2290;251.585
7/1/2023;8;5.034.150;593.238;842.725;192.813;199.992;109.880;47.042;383.685;367.525;135.167;79.000;0.5956;11.589;10.725;16.673;0.0000;0.1952;252.435
7/1/2023;9;6.905.817;478.295;938.035;209.762;226.593;120.259;56.141;367.020;313.598;141.667;77.000;0.8643;16.332;15.942;24.451;0.0000;0.1755;254.370
7/1/2023;10;8.479.983;365.007;1.056.880;222.818;231.610;124.480;54.625;335.938;286.042;149.667;75.833;10.914;22.338;19.575;31.270;0.0000;0.1578;254.478
7/1/2023;11;9.536.833;260.410;1.234.719;229.200;228.867;129.367;60.612;336.662;295.560;92.000;44.167;17.043;33.228;26.675;44.909;0.0000;0.1452;254.400
7/1/2023;12;10.040.333;184.625;1.548.371;234.675;234.930;130.142;57.855;319.333;290.755;160.000;62.833;13.947;26.856;23.333;38.604;0.0000;0.1354;254.537
7/1/2023;13;10.070.333;178.755;1.994.087;241.413;244.125;135.039;63.791;319.530;292.132;188.667;74.000;14.950;25.882;24.917;35.323;0.0000;0.1360;254.625
7/1/2023;14;9.578.167;247.573;2.332.185;250.728;261.405;141.731;71.707;319.107;277.818;115.167;58.667;12.442;21.401;21.842;30.757;0.0000;0.1436;254.793
7/1/2023;15;8.518.100;349.920;2.523.155;254.863;266.140;145.760;77.653;324.367;286.630;105.439;42.807;14.002;25.499;24.133;35.903;0.0000;0.1596;254.665
7/1/2023;16;7.138.850;462.601;2.647.258;258.063;263.593;150.220;85.150;334.738;305.462;234.833;124.833;16.705;30.778;26.600;41.178;0.0000;0.1765;254.675
7/1/2023;17;3.817.380;577.589;2.744.619;244.085;252.347;148.013;90.706;379.107;349.625;382.333;285.500;20.087;37.260;29.500;47.032;0.0000;0.1755;254.063
7/1/2023;18;1.003.870;691.180;2.832.268;176.518;174.440;133.225;106.608;648.683;642.000;941.167;887.333;33.735;65.430;46.375;79.262;0.0000;0.1173;251.802
7/1/2023;19;1.351.458;800.496;2.919.140;196.052;197.132;140.891;108.763;571.643;568.785;321.000;228.000;15.893;31.452;22.517;37.060;0.0000;0.2257;251.482
7/1/2023;20;106.307;902.923;3.011.315;183.123;183.833;132.061;101.012;587.687;588.047;0.7667;0.1333;16.232;30.507;21.125;34.937;0.0000;0.0206;251.625
7/1/2023;21;-0.2169;997.251;3.113.815;181.413;181.252;122.308;83.431;527.525;534.740;-10.000;-10.000;21.872;35.845;28.000;41.306;0.0000;0.0000;251.775
7/1/2023;22;-0.2097;1.075.512;3.230.784;178.477;178.945;119.032;79.099;521.675;526.675;-10.000;-10.000;23.750;35.654;30.542;41.628;0.0000;0.0000;251.773
7/1/2023;23;-0.0920;1.133.603;3.364.310;175.573;175.165;117.752;78.620;529.795;542.837;-10.000;-10.000;23.140;43.701;30.458;50.956;0.0000;0.0000;251.817
7/2/2023;0;-0.1751;1.165.767;3.512.136;172.603;173.195;113.705;72.827;518.752;523.797;-10.000;-10.000;26.770;43.886;35.125;52.050;0.0000;0.0000;251.868
7/2/2023;1;-0.0692;1.167.970;306.282;168.013;169.233;108.721;66.049;510.198;513.620;-10.000;-10.000;21.152;45.443;29.417;53.724;0.0000;0.0000;251.855
7/2/2023;2;-0.1449;1.139.909;215.631;163.138;164.155;105.024;62.291;512.482;517.317;-10.000;-10.000;19.973;43.151;26.750;48.126;0.0000;0.0000;251.932
7/2/2023;3;-0.2399;1.085.185;351.483;165.163;165.847;101.470;52.932;474.195;481.570;-10.000;-10.000;26.202;46.859;34.583;54.559;0.0000;0.0000;251.922
7/2/2023;4;-0.1832;1.009.447;470.787;163.598;164.347;100.078;51.232;472.977;479.660;-10.000;-10.000;27.734;49.609;37.083;57.454;0.0000;0.0000;251.945
7/2/2023;5;62.653;917.090;575.163;169.198;170.590;100.374;46.919;443.288;447.582;-10.000;-10.000;23.294;43.348;31.458;51.664;0.0000;0.0664;251.885
7/2/2023;6;1.111.113;815.547;668.572;177.112;179.387;104.734;49.780;429.930;431.252;79.667;43.667;24.556;49.474;33.250;58.162;0.0000;0.3145;251.590
7/2/2023;7;3.026.917;707.142;755.936;196.578;198.218;115.755;57.703;402.117;405.513;138.833;82.000;30.404;57.096;41.667;67.300;0.0000;0.2316;250.877
7/2/2023;8;4.950.783;593.997;843.136;228.505;229.133;130.678;64.796;348.270;350.397;150.500;83.333;26.355;47.662;36.833;56.875;0.0042;0.1999;252.747
7/2/2023;9;6.830.383;479.055;938.518;252.785;254.137;137.303;59.803;290.908;296.038;187.719;103.509;23.453;50.127;33.958;62.023;0.0000;0.1782;254.462
7/2/2023;10;8.434.383;365.785;1.057.418;264.388;265.775;138.785;53.500;259.470;262.997;244.167;134.667;23.994;46.545;35.917;58.227;0.0000;0.1607;254.583
7/2/2023;11;9.358.383;261.229;1.235.141;274.288;275.468;141.686;51.912;242.373;229.315;385.833;279.167;13.238;31.572;23.083;42.078;0.0000;0.1499;254.878
7/2/2023;12;6.840.633;185.446;1.547.875;271.667;272.187;146.077;64.979;270.788;253.093;699.167;587.667;18.039;41.092;28.958;50.892;0.0000;0.1457;254.728
7/2/2023;13;8.465.983;179.328;1.992.125;268.162;269.182;152.104;80.769;311.492;294.903;839.000;729.667;24.530;46.145;36.958;58.934;0.0000;0.1538;254.625
7/2/2023;14;8.446.483;247.830;2.330.243;269.393;274.157;148.952;73.944;290.553;262.457;559.000;417.667;28.506;44.995;41.042;57.519;0.0000;0.1549;254.715
7/2/2023;15;8.909.850;350.024;2.521.670;281.423;285.208;154.073;76.625;275.322;242.265;341.500;177.833;22.194;41.623;34.167;52.951;0.0000;0.1660;255.082
7/2/2023;16;7.052.417;462.653;2.646.072;282.735;291.003;152.344;71.414;263.935;232.535;203.833;81.500;10.673;22.398;18.708;32.364;0.0000;0.1796;255.228
7/2/2023;17;5.211.433;577.641;2.743.605;282.097;293.832;150.028;66.685;256.200;225.263;182.000;85.833;11.563;20.617;18.892;29.084;0.0000;0.1977;255.018
7/2/2023;18;2.981.740;691.262;2.831.351;268.762;278.763;147.146;70.424;284.355;258.927;193.833;101.167;14.076;25.663;20.383;32.235;0.0000;0.2063;254.658
7/2/2023;19;913.627;800.633;2.918.276;249.470;259.948;139.590;68.333;313.852;289.532;352.667;196.833;11.763;25.873;17.125;30.370;0.0000;0.1568;254.383
7/2/2023;20;94.076;903.132;3.010.479;237.845;240.590;136.764;70.993;343.375;347.948;54.500;36.333;0.5986;15.885;10.567;20.142;0.0000;0.0253;250.973
7/2/2023;21;0.0794;997.567;3.112.997;216.570;215.707;135.347;84.169;426.788;440.432;-10.000;-10.000;11.422;21.700;15.917;25.287;0.0000;0.0000;250.928
7/2/2023;22;-0.0551;1.075.949;3.229.998;210.128;211.262;128.920;75.432;418.333;429.395;-10.000;-10.000;0.5828;18.521;10.100;25.356;0.0000;0.0000;251.083
7/2/2023;23;0.0358;1.134.172;3.363.596;197.315;195.337;124.490;76.015;455.042;471.832;-10.000;-10.000;10.551;20.705;15.467;25.416;0.0000;0.0000;251.402
7/3/2023;0;-0.1800;1.166.465;3.511.554;184.725;184.445;118.305;72.758;480.620;491.860;-10.000;-10.000;22.238;41.513;28.750;47.161;0.0000;0.0000;251.700
7/3/2023;1;-0.1596;1.168.769;305.888;183.930;183.357;112.223;60.413;443.495;455.355;-10.000;-10.000;25.919;50.208;34.708;56.875;0.0000;0.0000;251.722
7/3/2023;2;-0.2181;1.140.767;215.442;184.968;185.227;108.021;50.081;410.045;417.898;-10.000;-10.000;31.317;53.465;41.375;62.858;0.0000;0.0000;251.742
7/3/2023;3;-0.1278;1.086.063;351.477;182.870;183.188;105.376;45.962;403.557;411.615;-10.000;-10.000;27.452;53.556;36.417;61.378;0.0000;0.0000;251.737
7/3/2023;4;-0.3284;1.010.317;470.923;184.638;185.315;102.741;38.010;377.727;384.477;-10.000;-10.000;30.784;59.159;40.792;69.999;0.0000;0.0000;251.750
7/3/2023;5;73.294;917.997;575.406;181.060;182.467;95.283;22.720;346.550;349.853;-10.000;-10.000;30.576;53.772;40.375;63.372;0.0000;0.0690;251.757
7/3/2023;6;1.143.917;816.361;668.900;184.553;186.760;90.935;0.7110;303.238;305.170;77.333;39.833;31.633;56.782;42.208;67.813;0.0000;0.3294;251.527
7/3/2023;7;3.004.550;707.942;756.340;203.592;205.327;103.444;20.421;296.157;301.258;121.167;66.833;24.398;45.943;34.042;54.366;0.0000;0.2388;250.645
7/3/2023;8;5.042.233;594.785;843.617;231.625;236.122;126.793;52.546;313.443;297.620;123.000;72.000;15.984;26.063;23.717;33.072;0.0000;0.2051;253.075
7/3/2023;9;6.859.000;479.842;939.084;255.678;272.448;138.524;60.309;287.143;244.797;130.333;74.000;0.5664;10.625;10.600;17.185;0.0000;0.1828;254.972
7/3/2023;10;8.405.633;366.594;1.058.055;271.747;292.437;144.875;62.248;264.397;219.632;139.333;73.500;13.492;21.875;21.275;30.498;0.0000;0.1650;255.122
7/3/2023;11;9.514.833;262.090;1.235.683;281.648;299.133;142.076;46.369;223.537;184.960;90.833;46.000;18.075;23.932;27.750;35.130;0.0000;0.1533;255.227
7/3/2023;12;10.141.333;186.326;1.547.485;287.663;304.922;141.683;39.750;205.770;172.397;139.298;57.193;21.720;35.222;32.667;48.061;0.0000;0.1467;255.195
7/3/2023;13;10.196.167;179.970;1.990.152;294.865;308.975;143.919;39.164;196.455;166.345;188.667;82.500;22.397;31.455;33.875;44.587;0.0000;0.1462;255.292
7/3/2023;14;9.654.333;248.147;2.328.219;300.422;313.392;147.384;43.682;196.452;167.273;121.833;61.667;19.563;35.647;31.667;48.383;0.0000;0.1506;255.620
7/3/2023;15;8.632.917;350.178;2.520.104;300.483;319.848;146.301;40.608;192.238;162.837;129.333;63.833;26.975;41.854;37.958;57.583;0.0000;0.1632;255.288
7/3/2023;16;7.136.517;462.752;2.644.818;297.453;311.955;145.413;41.115;196.268;174.072;201.333;104.333;29.850;45.458;42.458;62.922;0.0000;0.1785;255.133
7/3/2023;17;5.243.267;577.739;2.742.532;292.780;302.573;143.216;39.766;199.562;182.293;186.333;105.000;23.058;44.508;35.625;59.577;0.0000;0.1972;255.058
7/3/2023;18;2.439.495;691.393;2.830.384;281.888;291.432;139.078;38.752;211.203;197.885;343.500;219.000;21.574;34.142;30.417;47.804;0.0000;0.1640;254.500
7/3/2023;19;157.385;800.820;2.917.366;265.937;266.748;128.394;23.852;209.637;211.950;916.333;809.833;25.817;52.186;40.425;71.995;0.0000;0.1308;253.935
7/3/2023;20;38.012;903.393;3.009.602;253.835;253.195;125.371;27.917;231.615;238.533;131.333;100.000;27.974;50.896;40.458;64.400;0.0000;0.0240;253.187
7/3/2023;21;0.2278;997.942;3.112.146;227.615;228.542;125.783;53.842;324.930;329.538;-10.000;-10.000;22.282;59.711;37.208;80.877;0.0000;0.0000;250.648
7/3/2023;22;0.1178;1.076.448;3.229.187;208.310;208.667;127.075;72.830;416.520;423.535;-10.000;-10.000;18.850;41.532;27.667;52.436;0.0000;0.0000;251.273
7/3/2023;23;-0.0519;1.134.808;3.362.868;207.415;207.325;118.403;54.336;367.388;373.055;-10.000;-10.000;10.172;23.423;15.383;28.182;0.0000;0.0000;251.325
7/4/2023;0;-0.0921;1.167.229;3.510.974;194.287;196.613;111.996;51.051;389.427;387.628;-10.000;-10.000;11.750;22.766;15.750;26.638;0.0000;0.0000;251.543
